UID,lon,lat,CEWOVll,nearest_mapped_dist,n_wetlands_pwet,area_wetlands_pwet,wet_prop_mean,area_mean_max,STRANNTEMP,STRELEMEAN,STRANNRAIN,RUNANNMEAN,VALLEYSLOPE,Perca fluviatilis,Philypnodon grandiceps,Cyprinus carpio,Gambusia holbrooki,Nannoperca australis,Retropinna semoni,Craterocephalus fluviatilis,Gadopsis marmoratus,Mogurnda adspersa,Hypseleotris klunzingeri,Galaxias rostratus,Misgurnus anguillicaudatus,id
r1qsyqy00,144.420593551652,-37.0991020205,Campaspe,0,0,0,0.8918918918918919,1.244638115336099,12.6000003814697,344.490509033203,632.25,99449.15625,0.293513923883438,2,0,0,0,0,0,0,0,0,0,0,0,8646
r1qtz5kde,144.454711997854,-36.939870182,Campaspe,0,0,0,0.7567567567567568,0.5437512281821484,13.4461536407471,237.784271240234,554.769226074219,12014.7216796875,0.095694288611412,3,0,0,12,0,0,0,0,0,0,0,0,8684
r1qxs0d1y,144.309695431883,-36.666160583,Loddon,0,1,45.3481827030953,1,54.58331190471772,14.0647058486938,176.482772827148,503.882354736328,839.742248535156,0.0925070941448212,0,0,1,0,0,0,0,0,0,0,0,0,8894
r1qy8qk40,144.510179115911,-36.7887811659999,Campaspe,0,0,0,1,0.9287241586753362,14.1999998092651,137.919845581055,492.315795898438,316652.46875,0.0231075938791037,2,4,0,0,0,0,0,0,0,0,0,0,8923
r1qz2syq5,144.528465502611,-36.6699790954999,Campaspe,0,0,0,1,8.602381005347741,14.2875003814697,133.824844360352,475.5625,170016.71875,0.0230430476367474,1,8,19,0,0,2,0,0,0,0,0,0,8954
r1qz3p9sd,144.540556186976,-36.6522513845,Campaspe,0,0,0,1,21.852335784570425,14.2950620651245,133.140213012695,472.753082275391,340118,0.025170661509037,0,0,1,0,0,1,0,0,0,0,0,0,8959
r1qz9tudj,144.563813137816,-36.618589155,Campaspe,0,0,0,1,29.268765964756675,14.3189878463745,131.245513916016,466.841766357422,349639.75,0.0255587343126535,26,10,41,0,0,7,0,0,0,0,0,0,8973
r1qzf18e5,144.577652800594,-36.6001849715,Campaspe,0,0,0,1,9.526581363028532,14.3189878463745,131.245513916016,466.841766357422,349639.75,0.0255587343126535,2,0,2,0,0,1,0,0,0,0,0,0,8980
r1qzfqf7w,144.595617448135,-36.5698709885,Campaspe,0,0,0,0.972972972972973,14.342300236801488,14.3764152526855,129.038711547852,462.216979980469,351837.59375,0.0268838983029127,2,2,10,1,0,1,0,0,0,0,0,0,8986
r1r6v1cuw,145.417917175499,-37.474841686,Goulburn,0,4,83.1366746651794,0.9722222222222222,4.0901022583335065,12.6750001907349,303.622131347656,1014.83331298828,32605.162109375,0.967799067497253,5,0,0,0,0,0,0,7,0,0,0,0,9045
r1r6v4dyh,145.419395053326,-37.4747948725,Goulburn,0,6,90.4777190769827,1,59.37497149668087,12.6750001907349,303.622131347656,1014.83331298828,32605.162109375,0.967799067497253,9,0,0,0,0,0,0,0,0,0,0,0,9046
r1r716v57,145.253912574554,-37.426579748,Goulburn,0,1,40.2020659823937,1,48.80232809816333,12.5,348.881195068359,911.5,7652.6923828125,0.395544320344925,0,0,0,0,0,0,0,1,0,0,0,0,9048
r1r7p1fuu,145.489811404904,-37.4389352795,Goulburn,0,2,59.8385319876378,1,142.0274942772841,11.5034484863281,512.458190917969,1275.86206054688,7127.3037109375,5.36523962020874,1,0,0,0,0,0,0,1,0,0,0,0,9109
r1r7wkf11,145.471343431681,-37.3230908885,Goulburn,0,0,0,0.8918918918918919,18.64574331286804,13.4428567886353,190.622680664062,791.571411132812,124832.203125,0.11968556791544,3,0,0,0,0,0,0,4,0,0,0,0,9131
r1r7yq218,145.470896755275,-37.2757091459999,Goulburn,0,0,0,1,9.01591853489363,13.6000003814697,177.562606811523,742.5,247326.703125,0.18152217566967,1,0,1,0,0,0,0,1,0,0,0,0,9145
r1rfgpfs8,145.988378290647,-37.4060764309999,Goulburn,0,13,632.985526784223,1,602.4742349013668,11.1142854690552,544.911315917969,1303.28576660156,4619.31787109375,3.27431988716125,2,0,0,0,0,0,0,7,0,0,0,0,9366
r1rgpbdve,146.246437655893,-37.4438431119999,Goulburn,0,0,0,1,23.205221420193386,12,381.992431640625,1146.5,223287.765625,0.470249652862549,1,0,0,0,0,0,0,0,0,0,0,0,9382
r1rgv2u27,146.133738390399,-37.302350007,Goulburn,0,0,0,1,1.9129906525444973,12.6999998092651,291.972351074219,1028,561693,0.151414319872856,2,1,0,0,0,0,0,0,0,0,0,0,9393
r1rhqrded,145.1316527078,-37.208965774,Goulburn,0,1,21.966287517132,1,38.23947483592309,12.9499998092651,295.689361572266,732.666687011719,10350.638671875,0.517305552959442,0,0,0,1,0,0,0,0,0,0,0,0,9427
r1rhyx0jg,145.132923311739,-37.078633308,Goulburn,0,3,44.0252497014329,1,21.535608392022933,14,133.181427001953,624.428588867188,2851201.5,4.2738168849609e-4,0,0,0,0,0,2,0,0,0,0,0,0,9434
r1rhzztjx,145.215382001648,-37.101572416,Goulburn,0,3,37.7258791451434,1,77.89918618843033,13.9714288711548,135.946411132812,635.285705566406,2816457.75,0.0823397263884544,1,1,0,0,0,0,0,0,0,0,0,0,9437
r1rjq4980,145.10860063983,-37.032655485,Goulburn,25.0361743923756,0,0,1,4.019808946930541,14,133.554153442383,614,843.968811035156,0.782498061656952,0,0,1,0,0,0,0,0,0,0,0,0,9509
r1rk8zk99,145.235129414729,-37.1386470794999,Goulburn,0,2,15.7595916280114,1,0.7750282482307959,12.8928575515747,317.431335449219,752.285705566406,1767.73864746094,10.2471561431885,0,0,0,1,0,0,0,0,0,0,0,0,9693
r1rk97htp,145.253684327107,-37.1679670075,Goulburn,0,2,15.7595916280114,1,10.56983771623764,13.7449998855591,161.88606262207,656.900024414062,93622.6328125,0.297098368406296,1,0,0,0,0,0,0,1,0,0,0,0,9701
r1rkkkrv7,145.392729962552,-37.1960884144999,Goulburn,0,2,5.9381493177225,0.9722222222222222,12.97520616970382,13.7666664123535,155.713348388672,664.5,283343.03125,0.189275786280632,1,0,1,0,0,0,0,0,0,0,0,0,9856
r1rkm631m,145.428384033309,-37.2095715345,Goulburn,0,0,0,1,1.1858646841245135,13.6999998092651,163.185089111328,676.833312988281,169811.234375,0.171499684453011,0,0,1,0,0,0,0,1,0,0,0,0,9869
r1rkxeknk,145.537865337071,-37.1612926959999,Goulburn,0,5,37.908342846435,1,31.056664407436028,13.6999998092651,167.747756958008,687.599975585938,2372875.25,0.049628634005785,0,0,0,0,2,0,0,0,0,0,0,0,10077
r1rmeundw,145.365334378061,-36.984179497,Goulburn,0,0,0,0.8055555555555556,1.177851672015253,13.3999996185303,246.17170715332,674.384643554688,76366.0546875,0.188798516988754,0,0,0,0,0,0,0,2,0,0,0,0,10144
r1rmmr5ph,145.427974468651,-37.0072269439999,Goulburn,0,0,0,0.918918918918919,1.8863807184538195,12.9799995422363,315.188781738281,710.599975585938,36098.0859375,1.22584998607635,0,0,0,0,0,0,0,9,0,0,0,0,10308
r1rnkfnws,145.067142698373,-36.854604301,Goulburn,0,2,12.9748706694587,0.9722222222222222,3.1107589494323857,14.1999998092651,125.514038085938,562,55425.015625,0.0206498131155968,2,1,1,0,0,1,0,0,0,0,0,0,10694
r1rnm1zxy,145.067994341006,-36.852795473,Goulburn,0,0,0,1,25.172531718848457,14.1999998092651,125.514038085938,562,55425.015625,0.0206498131155968,2,0,2,0,0,1,0,0,0,2,0,0,10697
r1rnmz9gv,145.090168126223,-36.825981141,Goulburn,0,0,0,1,66.32678475954711,14.2635593414307,121.263031005859,563.220336914062,346307.34375,0.0251064226031303,0,0,0,2,0,1,0,0,0,0,0,0,10716
r1rnwzchy,145.143594857806,-36.781624794,Goulburn,0,7,760.648934179173,1,123.4799042660037,14.3000001907349,123.088073730469,558.666687011719,2429.51440429688,0.0856425613164902,8,3,8,2,0,1,0,2,0,0,0,0,10798
r1rny8djf,145.13420795421,-36.7805452349999,Goulburn,0,7,760.648934179173,1,49.45216692860287,14.2936706542969,120.583999633789,557.607604980469,3162864,0.00320293242111802,1,0,0,0,0,0,0,0,0,0,0,0,10807
r1rpjgg8b,145.103017101813,-36.7173512415,Goulburn,0,0,0,0.972972972972973,567.5561120682229,14.3479452133179,122.564437866211,544.273986816406,7855.97314453125,0.126571893692017,0,6,0,6,3,2,0,4,0,6,4,0,10827
r1rpptebf,145.179069947597,-36.7081058704999,Goulburn,6.63205623219518,3,346.356406317275,1,5.1868708329741215,14.3957443237305,120.086036682129,547.276611328125,3170145.75,0.00435199774801731,1,1,2,0,0,2,0,0,0,4,0,0,10848
r1rr8sn37,145.225248305202,-36.6293943559999,Goulburn,1.73289823377306,2,91.0752917831445,1,13.475782652460712,14.500584602356,111.239547729492,529.643249511719,3175587.5,0.0578616857528687,1,1,1,0,0,1,0,1,0,0,0,0,11090
r1rrc42d8,145.243928937748,-36.59310627,Goulburn,0,2,95.9875035610758,1,16.304016155448732,14.546667098999,109.595428466797,522.651306152344,3176253.5,0.0147836217656732,0,1,4,0,0,4,0,4,0,0,0,0,11112
r1rrfzgq3,145.32603715531,-36.5436231845,Goulburn,0,4,131.412106749594,1,148.1311998813171,14.628342628479,105.423149108887,519.5615234375,3249983.5,0.0216476116329432,0,2,6,0,0,2,0,0,0,4,0,0,11128
r1rs3mt4d,145.608823087659,-37.190868423,Goulburn,0,2,18.6858599037187,1,3.810180809973118,13.618182182312,174.649337768555,716.909118652344,2302369,0.0655941292643547,0,1,0,0,0,0,0,0,0,0,0,0,11237
r1rs73fms,145.692988955659,-37.2106533044999,Goulburn,195.568385761714,1,13.6380476996253,0.9444444444444444,0.45471334138889447,13.6000003814697,183.651947021484,738.799987792969,2252394.5,0.10258499532938,0,0,0,0,0,0,0,0,0,0,6,0,11345
r1rs75szb,145.687512035086,-37.2118206025,Goulburn,0,1,13.6380476996253,1,5.889944046042441,13.6000003814697,183.651947021484,738.799987792969,2252394.5,0.10258499532938,1,0,0,1,0,0,0,0,0,0,0,0,11351
r1rs761uh,145.691901541399,-37.2099168004999,Goulburn,52.0048078814136,0,0,1,2.0790809708056313,13.6000003814697,183.651947021484,738.799987792969,2252394.5,0.10258499532938,0,3,3,1,0,2,0,0,0,0,3,0,11353
r1rshu1ws,145.761179284104,-37.241141378,Goulburn,0,1,1.89521326294316,0.8888888888888888,0.9953625505167036,13.4727268218994,196.730209350586,807.818176269531,1735235.375,0.084010548889637,2,0,0,0,0,0,0,0,0,0,0,0,11490
r1rshu4e8,145.759960297603,-37.2428889725,Goulburn,0,1,1.89521326294316,1,11.323403869998083,13.4727268218994,196.730209350586,807.818176269531,1735235.375,0.084010548889637,0,0,0,0,2,0,0,0,0,0,0,0,11491
r1rsjgeqf,145.803895445979,-37.2445224319999,Goulburn,74.3979622536041,1,1.89521326294316,1,0.8776784651339936,13.3999996185303,204.137878417969,834.333312988281,1311.64721679688,0.762439727783203,1,1,0,0,0,1,0,0,0,0,0,0,11518
r1rsjjh11,145.772525422821,-37.237367799,Goulburn,0,1,1.89521326294316,1,4.233902403930253,13.3285713195801,217.89599609375,813.571411132812,1525.84985351562,1.50668025016785,2,3,2,0,0,0,0,0,0,0,0,0,11526
r1rsn22zr,145.821067553565,-37.2619693665,Goulburn,0,0,0,1,4.0030350283262965,13.3999996185303,203.343612670898,866,197378.65625,0.176636204123497,0,0,2,0,0,0,0,0,0,0,0,0,11540
r1rsn6r3z,145.833857290805,-37.255010694,Goulburn,0,0,0,1,6.880466700325326,13.1000003814697,247.552124023438,893,335.216217041016,0.502797067165375,1,1,1,1,1,0,0,0,0,0,0,0,11544
r1ru0hqd9,145.899284791629,-37.246460915,Goulburn,0,5,98.0945422382938,1,9.17486158222894,13.3000001907349,217.081344604492,888,1733626.875,0.163837105035782,0,0,0,0,0,0,0,0,0,0,0,0,11753
r1rw1cz92,145.634214844551,-36.9044918485,Goulburn,0,0,0,0.5945945945945946,0.6028866808797917,13.5642862319946,233.226089477539,741.285705566406,63457.9453125,0.429756820201874,0,0,0,0,0,0,0,1,0,0,0,0,11821
r1rw1fe5k,145.628243825405,-36.8993869325,Goulburn,0,0,0,0.945945945945946,1.705671253406793,13.5642862319946,233.226089477539,741.285705566406,63457.9453125,0.429756820201874,0,0,2,0,0,0,0,2,0,0,0,0,11822
r1rw1tvrk,145.620195305828,-36.8812365645,Goulburn,6.07429725641091,0,0,0.7027027027027027,0.38926463996594546,13.5642862319946,233.226089477539,741.285705566406,63457.9453125,0.429756820201874,1,0,1,0,0,0,0,1,0,0,0,0,11830
r1rw4em5p,145.672525205763,-36.8935133095,Goulburn,0,0,0,0.9722222222222222,7.013854205949872,12.0368423461914,491.109527587891,917.947387695312,2175.40893554688,5.21330881118774,0,0,0,0,0,0,0,7,0,2,0,0,11850
r1rwbtm6t,145.575084507041,-36.7523839705,Goulburn,0,0,0,1,0.7205285140354108,14.0804347991943,176.007965087891,694.065246582031,92452.5390625,0.198111638426781,0,0,0,0,0,1,0,0,0,0,0,0,11970
r1ry1wv5t,145.961031185977,-36.88561103,Broken,0,0,0,1,49.325807358827944,12.3782606124878,446.584716796875,898.739135742188,8366.65625,5.39770889282227,0,0,0,1,0,0,0,0,0,0,0,0,12249
r1ry6sd2q,146.011748393887,-36.845082283000004,Broken,0,0,0,0.9166666666666666,2.6483731083845927,13.6499996185303,242.33415222168,880.5,186058.359375,0.622743785381317,2,0,1,0,0,0,0,2,0,0,0,0,12254
r1ryv7tkm,146.137264408752,-36.7627642335,Broken,0.885085593420274,0,0,1,1.24933130103491,13.7888889312744,247.381912231445,877.111083984375,59658.88671875,0.41457524895668,0,0,0,0,0,0,0,5,0,0,0,0,12283
r1ryz306e,146.224457117447,-36.751313304,Broken,0,1,1.4104977861,1,37.82698596479492,12.9620685577393,394.253265380859,962.103454589844,34439.30859375,1.27990293502808,0,0,0,1,0,0,0,1,0,0,0,0,12293
r1rz9feyv,145.981668221341,-36.644071302,Broken,0,0,0,1,41.6578714069351,14.2577466964722,174.884979248047,761.323913574219,285162.3125,0.101221390068531,5,0,0,1,0,2,0,10,0,2,0,0,12307
r1rz9xwnu,145.972733149374,-36.6076507565,Broken,0,0,0,0.9722222222222222,1.5335439602318006,14.3000001907349,169.463088989258,727.129028320312,295316.125,0.125704050064087,7,0,0,0,0,0,0,3,0,0,0,0,12309
r1rzg13ux,146.039304543041,-36.59832823,Broken,0,0,0,1,12.383205236115902,14.327184677124,171.414993286133,733.339782714844,146890.265625,0.134391948580742,7,0,0,2,0,0,0,20,0,0,0,0,12330
r1rzp7750,146.220780694424,-36.7196768029999,Broken,9.06692704209338,0,0,1,2.8695381306153647,13.5,312.532897949219,918.5,34769.62890625,1.13967323303223,2,0,0,8,0,0,0,4,0,0,0,0,12344
r1rzpn5wh,146.211871991798,-36.7072602779999,Broken,0,0,0,1,4.4968085870280055,13.7806453704834,265.80908203125,868.645141601562,40694.30078125,0.812039136886597,0,0,0,0,0,0,0,1,0,0,0,0,12345
r1rzr03nh,146.208015286607,-36.6917486419999,Broken,0,0,0,1,2.148647977914253,13.7806453704834,265.80908203125,868.645141601562,40694.30078125,0.812039136886597,1,0,0,0,0,0,0,12,0,0,0,0,12349
r1sbpwp76,142.018860204161,-36.5291414259999,Wimmera,12.4556719433243,0,0,0.8108108108108109,2.2562980925803124,14.3999996185303,103.262222290039,418.681823730469,226697.53125,0.00540950614959002,4,9,1,3,0,2,0,0,0,0,0,0,12493
r1sbpz67n,142.024524154303,-36.5226363389999,Wimmera,0,0,0,0.7837837837837838,7.6220143093354364,14.3949995040894,103.176223754883,418.799987792969,201312.953125,0.0100086266174912,4,14,1,5,0,3,0,0,0,0,0,0,12494
r1sbz0jr2,141.975564215578,-36.4095439909999,Wimmera,0,0,0,0.972972972972973,9.215334009070473,14.4750003814697,101.595291137695,403.25,225923.734375,0.00368601479567587,3,12,4,4,0,0,0,0,0,0,0,0,12576
r1scqgkjn,141.983548911257,-36.320361571,Wimmera,0,0,0,0.40540540540540543,0.6441556336236903,14.6038465499878,91.6033096313477,389.94873046875,200230.296875,0.106969393789768,15,5,42,3,0,7,0,0,0,0,0,0,12664
r1sfqg774,141.98014355771,-36.1488151555,Wimmera,0,1,2.97553170334865,1,7.620089530530185,14.8424997329712,78.8844375610352,362.484985351562,255055.265625,0.0037018908187747,1,0,67,0,0,0,0,0,0,0,0,0,12807
r1sfqu73z,141.980645899595,-36.143168785,Wimmera,0.210748945538344,1,2.97553170334865,1,2.604365261610267,14.8424997329712,78.8844375610352,362.484985351562,255055.265625,0.0037018908187747,3,0,18,0,0,0,0,0,0,0,0,0,12817
r1sfvju6r,141.909055907728,-36.040108822,Wimmera,0,0,0,1,13687.56622523393,14.8969793319702,78.310905456543,356.476501464844,41.9680023193359,0.155083924531937,4,0,134,0,0,0,0,0,0,0,0,0,12841
r1t02r0h8,142.046519494657,-36.4753484724999,Wimmera,1.36957468994193,0,0,1,2.482799323923813,14.4597015380859,102.141464233398,414.820892333984,255050.0625,0.00583119550719857,4,5,5,0,0,0,0,0,0,0,0,0,13052
r1t9q77jj,143.0137939522,-36.3243768055,Wimmera,2078.5237678548,0,0,1,14.749936669660665,14.7069187164307,105.578262329102,385.919555664062,61491.41796875,0.090734526515007,2,0,0,0,0,0,0,0,0,0,0,0,13312
r1tcdtez6,143.198301079791,-36.2667986735,Wimmera,3140.60204077398,0,0,0.8888888888888888,108.30057170987963,14.7536497116089,115.21036529541,397.273712158203,2539.5771484375,0.250568807125092,4,0,0,0,0,0,0,0,0,0,0,0,13443
r1tctu0fk,143.339618613606,-36.2763942804999,Avoca,0,0,0,0.6666666666666666,1.009805970550561,14.677451133728,129.600189208984,416.387268066406,132942.640625,0.129267856478691,0,5,4,7,0,3,0,0,0,0,0,0,13477
r1tcydw14,143.374151758549,-36.2414542769999,Avoca,0,0,0,0.8888888888888888,5.617238102070218,14.8000001907349,118.689460754395,406,135842.40625,0.0549183450639248,3,0,8,1,0,4,0,0,0,0,0,0,13489
r1tfyspn4,143.38442143283,-36.0492525145,Avoca,0,0,0,0.9444444444444444,4.2918514105137175,15.0689659118652,102.23543548584,375.172424316406,136662.375,0.0238616149872541,1,0,1,0,0,0,0,0,0,0,0,0,13667
r1tfzwdqx,143.403282190183,-36.0620158335,Avoca,0,0,0,1,451.98145459429423,15.0833339691162,101.773170471191,375.5,53.6023445129395,0.0379748716950417,0,0,0,1,0,0,0,0,0,0,0,0,13673
r1tgrctjj,143.432155110696,-35.981336875,Avoca,0,0,0,0.8108108108108109,38.00590367655663,15.1000003814697,100.000793457031,368.200012207031,91057.0546875,0.0222239904105663,3,0,6,0,0,3,0,0,0,0,0,0,13698
r1tzxgv6e,143.436537909617,-35.222868942,Central Murray,1819.25245637777,0,0,1,77.50519752387162,15.8599996566772,61.1779441833496,324.799987792969,68.0137023925781,0.439293622970581,0,0,0,0,0,0,1,0,0,0,0,0,14048
r1uhbc5u2,140.679889056625,-34.305317259,Lower Murray,0,0,0,1,636.3883235713233,16.3382263183594,17.1000576019287,258.382263183594,0,0.0373340807855129,1,7,12,9,0,3,1,0,0,0,0,0,14136
r1uhbcr1g,140.664431829123,-34.313831786,Lower Murray,38.0492804216642,8,7.67651198814544,1,3.13784642951815,16.3382263183594,17.1000576019287,258.382263183594,0,0.0373340807855129,0,3,3,2,0,0,0,0,0,0,0,0,14138
r1uhbgc2u,140.658737318031,-34.3002676675,Lower Murray,233.250357451571,11,10.2382478072734,1,5.656231433509502,16.3382263183594,17.1000576019287,258.382263183594,0,0.0373340807855129,0,1,1,1,0,0,0,0,0,0,0,0,14148
r1uhbn3jm,140.627002621605,-34.2817250035,Lower Murray,73.483510546203,17,26.9062430382567,1,10.77014697416885,16.4264755249023,12.9999341964722,256.139526367188,13498701,6.6339163140583e-7,0,0,66,65,0,0,0,0,0,0,0,0,14164
r1uhc5540,140.679627772688,-34.299160792,Lower Murray,48.2714677184623,14,15.5877314602984,1,23.27210094136674,16.3382263183594,17.1000576019287,258.382263183594,0,0.0373340807855129,0,3,2,2,0,0,0,0,0,0,0,0,14191
r1uj1u4pv,140.701018440632,-34.24554251,Lower Murray,0,0,0,1,51.04472044760392,16.5,14.3883943557739,254.053192138672,0,0.0487293973565102,0,0,0,0,0,0,15,0,0,0,0,0,14410
r1uj3cu37,140.706510555639,-34.2238339085,Lower Murray,337.308952938082,16,34.2257799379787,0.6666666666666666,2.928333508594651,16.5,14.3883943557739,254.053192138672,0,0.0487293973565102,0,0,0,1,0,0,0,0,0,0,0,0,14438
r1uj5jjwr,140.756325359069,-34.2465076365,Lower Murray,0,18,39.652275082212,1,49.82203740157859,16.5,13.0780868530273,255,441197.09375,0.00538549665361643,0,0,1,0,0,0,0,0,0,0,0,0,14557
r1uj5pqd8,140.761814583748,-34.229630453,Lower Murray,0,0,0,1,52.56156386086303,16.5,13.2201843261719,255.115386962891,882394.125,0.00108719593845308,0,2,4,1,0,1,0,0,0,0,0,0,14568
r1uj5yb70,140.795568424629,-34.2399706855,Lower Murray,0,19,38.394829110312,0.8611111111111112,21.993135168836737,16.5,16.320255279541,256,0,0.111415430903435,0,0,1,1,0,1,0,0,0,0,0,0,14577
r1uj6dhn4,140.745104494833,-34.220842144,Lower Murray,0,0,0,1,2.970999936185659,16.5,13.1578302383423,254,5045854.5,0.00159522355534136,2,0,9,0,0,8,0,0,0,0,0,0,14599
r1uj6dt85,140.744444450531,-34.2200130765,Lower Murray,0,19,46.8369048938109,0.9722222222222222,2.473337168478617,16.5,13.1578302383423,254,5045854.5,0.00159522355534136,0,1,178,8,0,1,0,0,0,0,0,0,14600
r1uj6e5kc,140.734054585232,-34.2123016985,Lower Murray,0,29,68.4796532484671,1,15.405252481844329,16.4907684326172,16.6258411407471,256.219787597656,0,0.0578390099108219,0,1,128,2,0,14,0,0,0,0,0,0,14601
r1uj6z84n,140.744902069614,-34.1913539145,Lower Murray,204.284584887741,24,59.1976104337899,0.9722222222222222,0.5016271569401506,16.6000003814697,13.3649291992188,254.829544067383,3385757,0.00119324878323823,0,0,1,1,0,0,0,0,0,0,0,0,14620
r1uj6z8f7,140.746631891667,-34.191584107,Lower Murray,0,0,0,1,22.831021862251117,16.6000003814697,13.3649291992188,254.829544067383,3385757,0.00119324878323823,0,0,2,0,0,0,0,0,0,0,0,0,14621
r1uj6zsvm,140.746069926841,-34.187425155,Lower Murray,0,0,0,1,25.218467407750538,16.6000003814697,13.3649291992188,254.829544067383,3385757,0.00119324878323823,1,11,97,18,0,8,0,0,0,0,0,0,14626
r1uj71wd1,140.765206238144,-34.2242551605,Lower Murray,0,19,44.4971996057871,0.9166666666666666,10.245111047634008,16.5,13.257664680481,255,3738958.25,0.00148373621050268,1,0,0,0,0,0,0,0,0,0,0,0,14631
r1uj74v18,140.763199059931,-34.2181636205,Lower Murray,0,21,45.9987822441997,0.6666666666666666,7.0484262722872995,16.5,13.2201843261719,255.115386962891,882394.125,0.00108719593845308,0,0,0,0,0,2,0,0,0,0,0,0,14640
r1uj75431,140.756295692289,-34.218650619,Lower Murray,0,22,50.5055573269097,1,22.476000791582685,16.5769233703613,13.1954927444458,255,10091709,0.00136687455233186,0,0,0,1,0,0,0,0,0,0,0,0,14641
r1uj76x39,140.777166200398,-34.2195943855,Lower Murray,0,18,41.6242483948904,1,7.360500641438423,16.5611114501953,13.2785415649414,255,4210538.5,0.00130594754591584,0,1,1,0,0,1,0,0,0,0,0,0,14646
r1uj78zcj,140.786865917529,-34.229408844,Lower Murray,479.099111979159,0,0,0.8888888888888888,1.3487071925912502,16.5040817260742,13.202018737793,255.673461914062,526317.3125,0.0030982200987637,1,0,1,1,0,0,0,0,0,0,0,0,14653
r1uj7cnn4,140.800652060499,-34.2263065879999,Lower Murray,0,15,33.673462902303,0.6111111111111112,34.7944296830113,16.5040817260742,13.202018737793,255.673461914062,526317.3125,0.0030982200987637,0,0,1,1,0,0,0,0,0,0,0,0,14664
